animal_ID,exp. ID,date,water start,water end,ad lib start,ad lib end,,,,,,,,,,
SC05,Sharbat,14/01/2020,17:55,18:55,,,,,,,,,,,,
SC06,Sharbat,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT03,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT04,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP05,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP06,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
AA07,Athena,14/01/2020,17:55,18:55,,,,,,,,,,,,
AA08,Athena,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT05,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT06,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
DO07,Dammy,14/01/2020,17:55,18:55,,,,,,,,,,,,
DO08,Dammy,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP07,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP08,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP09,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP10,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT07,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT08,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP11,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP12,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
VP13,Viktor,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT09,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
LT10,Lillianne,14/01/2020,17:55,18:55,,,,,,,,,,,,
AA01,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA02,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
DO01,Dammy,15/01/2020,17:45,18:45,,,,,,,,,,,,
DO02,Dammy,15/01/2020,17:45,18:45,,,,,,,,,,,,
SC01,Sharbat,15/01/2020,17:45,18:45,,,,,,,,,,,,
SC02,Sharbat,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP01,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP02,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA03,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA04,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT01,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT02,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
DO04,Dammy,15/01/2020,17:45,18:45,,,,,,,,,,,,
SC03,Sharbat,15/01/2020,17:45,18:45,,,,,,,,,,,,
SC04,Sharbat,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP03,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP04,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA05,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA06,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
DO05,Dammy,15/01/2020,17:45,18:45,,,,,,,,,,,,
DO06,Dammy,15/01/2020,17:45,18:45,,,,,,,,,,,,
SC05,Sharbat,15/01/2020,17:45,18:45,,,,,,,,,,,,
SC06,Sharbat,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT03,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT04,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP05,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP06,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA07,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA08,Athena,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT05,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT06,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
DO07,Dammy,15/01/2020,17:45,18:45,,,,,,,,,,,,
DO08,Dammy,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP07,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP08,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP09,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP10,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT07,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT08,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP11,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP12,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
VP13,Viktor,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT09,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
LT10,Lillianne,15/01/2020,17:45,18:45,,,,,,,,,,,,
AA01,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA02,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
DO01,Dammy,16/01/2020,17:45,18:45,,,,,,,,,,,,
DO02,Dammy,16/01/2020,17:45,18:45,,,,,,,,,,,,
SC01,Sharbat,16/01/2020,17:45,18:45,,,,,,,,,,,,
SC02,Sharbat,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP01,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP02,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA03,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA04,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT01,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT02,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
DO04,Dammy,16/01/2020,17:45,18:45,,,,,,,,,,,,
SC03,Sharbat,16/01/2020,17:45,18:45,,,,,,,,,,,,
SC04,Sharbat,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP03,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP04,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA05,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA06,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
DO05,Dammy,16/01/2020,17:45,18:45,,,,,,,,,,,,
DO06,Dammy,16/01/2020,17:45,18:45,,,,,,,,,,,,
SC05,Sharbat,16/01/2020,17:45,18:45,,,,,,,,,,,,
SC06,Sharbat,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT03,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT04,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP05,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP06,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA07,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA08,Athena,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT05,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT06,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
DO07,Dammy,16/01/2020,17:45,18:45,,,,,,,,,,,,
DO08,Dammy,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP07,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP08,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP09,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP10,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT07,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT08,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP11,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP12,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
VP13,Viktor,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT09,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
LT10,Lillianne,16/01/2020,17:45,18:45,,,,,,,,,,,,
AA01,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA02,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
DO01,Dammy,17/01/2020,16:40,17:40,,,,,,,,,,,,
DO02,Dammy,17/01/2020,16:40,17:40,,,,,,,,,,,,
SC01,Sharbat,17/01/2020,16:40,17:40,,,,,,,,,,,,
SC02,Sharbat,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP01,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP02,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA03,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA04,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT01,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT02,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
DO04,Dammy,17/01/2020,16:40,17:40,,,,,,,,,,,,
SC03,Sharbat,17/01/2020,16:40,17:40,,,,,,,,,,,,
SC04,Sharbat,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP03,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP04,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA05,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA06,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
DO05,Dammy,17/01/2020,16:40,17:40,,,,,,,,,,,,
DO06,Dammy,17/01/2020,16:40,17:40,,,,,,,,,,,,
SC05,Sharbat,17/01/2020,16:40,17:40,,,,,,,,,,,,
SC06,Sharbat,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT03,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT04,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP05,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP06,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA07,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA08,Athena,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT05,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT06,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
DO07,Dammy,17/01/2020,16:40,17:40,,,,,,,,,,,,
DO08,Dammy,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP07,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP08,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP09,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP10,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT07,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT08,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP11,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP12,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
VP13,Viktor,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT09,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
LT10,Lillianne,17/01/2020,16:40,17:40,,,,,,,,,,,,
AA01,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA02,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
DO01,Dammy,18/01/2020,17:35,18:35,,,,,,,,,,,,
DO02,Dammy,18/01/2020,17:35,18:35,,,,,,,,,,,,
SC01,Sharbat,18/01/2020,17:35,18:35,,,,,,,,,,,,
SC02,Sharbat,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP01,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP02,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA03,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA04,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT01,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT02,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
DO04,Dammy,18/01/2020,17:35,18:35,,,,,,,,,,,,
SC03,Sharbat,18/01/2020,17:35,18:35,,,,,,,,,,,,
SC04,Sharbat,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP03,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP04,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA05,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA06,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
DO05,Dammy,18/01/2020,17:35,18:35,,,,,,,,,,,,
DO06,Dammy,18/01/2020,17:35,18:35,,,,,,,,,,,,
SC05,Sharbat,18/01/2020,17:35,18:35,,,,,,,,,,,,
SC06,Sharbat,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT03,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT04,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP05,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP06,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA07,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA08,Athena,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT05,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT06,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
DO07,Dammy,18/01/2020,17:35,18:35,,,,,,,,,,,,
DO08,Dammy,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP07,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP08,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP09,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP10,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT07,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT08,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP11,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP12,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
VP13,Viktor,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT09,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
LT10,Lillianne,18/01/2020,17:35,18:35,,,,,,,,,,,,
AA01,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA02,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
DO01,Dammy,19/01/2020,16:48,17:48,,,,,,,,,,,,
DO02,Dammy,19/01/2020,16:48,17:48,,,,,,,,,,,,
SC01,Sharbat,19/01/2020,16:48,17:48,,,,,,,,,,,,
SC02,Sharbat,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP01,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP02,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA03,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA04,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT01,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT02,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
DO04,Dammy,19/01/2020,16:48,17:48,,,,,,,,,,,,
SC03,Sharbat,19/01/2020,16:48,17:48,,,,,,,,,,,,
SC04,Sharbat,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP03,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP04,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA05,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA06,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
DO05,Dammy,19/01/2020,16:48,17:48,,,,,,,,,,,,
DO06,Dammy,19/01/2020,16:48,17:48,,,,,,,,,,,,
SC05,Sharbat,19/01/2020,16:48,17:48,,,,,,,,,,,,
SC06,Sharbat,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT03,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT04,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP05,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP06,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA07,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA08,Athena,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT05,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT06,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
DO07,Dammy,19/01/2020,16:48,17:48,,,,,,,,,,,,
DO08,Dammy,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP07,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP08,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP09,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP10,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT07,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT08,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP11,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP12,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
VP13,Viktor,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT09,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
LT10,Lillianne,19/01/2020,16:48,17:48,,,,,,,,,,,,
AA01,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA02,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
DO01,Dammy,20/01/2020,18:10,19:10,,,,,,,,,,,,
DO02,Dammy,20/01/2020,18:10,19:10,,,,,,,,,,,,
SC01,Sharbat,20/01/2020,18:10,19:10,,,,,,,,,,,,
SC02,Sharbat,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP01,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP02,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA03,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA04,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT01,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT02,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
DO04,Dammy,20/01/2020,18:10,19:10,,,,,,,,,,,,
SC03,Sharbat,20/01/2020,18:10,19:10,,,,,,,,,,,,
SC04,Sharbat,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP03,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP04,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA05,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA06,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
DO05,Dammy,20/01/2020,18:10,19:10,,,,,,,,,,,,
DO06,Dammy,20/01/2020,18:10,19:10,,,,,,,,,,,,
SC05,Sharbat,20/01/2020,18:10,19:10,,,,,,,,,,,,
SC06,Sharbat,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT03,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT04,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP05,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP06,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA07,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA08,Athena,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT05,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT06,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
DO07,Dammy,20/01/2020,18:10,19:10,,,,,,,,,,,,
DO08,Dammy,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP07,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP08,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP09,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP10,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT07,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT08,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP11,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP12,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
VP13,Viktor,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT09,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
LT10,Lillianne,20/01/2020,18:10,19:10,,,,,,,,,,,,
AA01,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA02,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
DO01,Dammy,21/01/2020,18:07,19:07,,,,,,,,,,,,
DO02,Dammy,21/01/2020,18:07,19:07,,,,,,,,,,,,
SC01,Sharbat,21/01/2020,18:07,19:07,,,,,,,,,,,,
SC02,Sharbat,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP01,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP02,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA03,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA04,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT01,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT02,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
DO04,Dammy,21/01/2020,18:07,19:07,,,,,,,,,,,,
SC03,Sharbat,21/01/2020,18:07,19:07,,,,,,,,,,,,
SC04,Sharbat,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP03,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP04,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA05,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA06,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
DO05,Dammy,21/01/2020,18:07,19:07,,,,,,,,,,,,
DO06,Dammy,21/01/2020,18:07,19:07,,,,,,,,,,,,
SC05,Sharbat,21/01/2020,18:07,19:07,,,,,,,,,,,,
SC06,Sharbat,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT03,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT04,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP05,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP06,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA07,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA08,Athena,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT05,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT06,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
DO07,Dammy,21/01/2020,18:07,19:07,,,,,,,,,,,,
DO08,Dammy,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP07,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP08,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP09,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP10,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT07,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT08,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP11,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP12,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
VP13,Viktor,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT09,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
LT10,Lillianne,21/01/2020,18:07,19:07,,,,,,,,,,,,
AA01,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA02,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
DO01,Dammy,22/01/2020,18:37,19:37,,,,,,,,,,,,
DO02,Dammy,22/01/2020,18:37,19:37,,,,,,,,,,,,
SC01,Sharbat,22/01/2020,18:37,19:37,,,,,,,,,,,,
SC02,Sharbat,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP01,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP02,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA03,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA04,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT01,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT02,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
DO04,Dammy,22/01/2020,18:37,19:37,,,,,,,,,,,,
SC03,Sharbat,22/01/2020,18:37,19:37,,,,,,,,,,,,
SC04,Sharbat,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP03,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP04,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA05,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA06,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
DO05,Dammy,22/01/2020,18:37,19:37,,,,,,,,,,,,
DO06,Dammy,22/01/2020,18:37,19:37,,,,,,,,,,,,
SC05,Sharbat,22/01/2020,18:37,19:37,,,,,,,,,,,,
SC06,Sharbat,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT03,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT04,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP05,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP06,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA07,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA08,Athena,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT05,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT06,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
DO07,Dammy,22/01/2020,18:37,19:37,,,,,,,,,,,,
DO08,Dammy,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP07,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP08,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP09,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP10,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT07,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT08,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP11,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP12,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
VP13,Viktor,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT09,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
LT10,Lillianne,22/01/2020,18:37,19:37,,,,,,,,,,,,
AA01,Athena,23/01/2020,17:15,18:15,,,,,,,,,,,,
AA02,Athena,23/01/2020,17:15,18:15,,,,,,,,,,,,
DO01,Dammy,23/01/2020,17:15,18:15,,,,,,,,,,,,
DO02,Dammy,23/01/2020,17:15,18:15,,,,,,,,,,,,
SC01,Sharbat,23/01/2020,17:15,18:15,,,,,,,,,,,,
SC02,Sharbat,23/01/2020,17:15,18:15,,,,,,,,,,,,
VP01,Viktor,23/01/2020,17:15,18:15,,,,,,,,,,,,
VP02,Viktor,23/01/2020,17:15,18:15,,,,,,,,,,,,
AA03,Athena,23/01/2020,17:15,18:15,,,,,,,,,,,,
AA04,Athena,23/01/2020,17:15,18:15,,,,,,,,,,,,
